PAH 6.2,PAH 11.2,PAH 7.7,PAH G11.0,PAH 8.6,PAH 3.3(Flitecam data),PAH G7.6,PAH G7.8,H2,H2_12,PAH PLAT7,f_evsg,G76,G78,G76 Dave,G78 Dave,PAH 12.7
7.93214096986043E-06,4.36065864122411E-06,1.41511102592898E-05,3.95788240240663E-07,1.97956150510349E-06,1.7577805194617E-06,1.45879145083043E-05,3.91530400875564E-06,3.53259402788405E-07,1.56648825947928E-07,3.16433097551082E-05,0.325225436612602,3.04542905424044E-05,1.22606085102098E-05,1.25415968444615E-05,6.57265221260038E-06,1.35129501209794E-06
7.75090446142494E-06,4.26274330526393E-06,1.34531729016634E-05,3.69667961238717E-07,1.84607983086625E-06,1.93536488569452E-06,1.38991128780524E-05,3.76488738215126E-06,3.51981039340699E-07,1.55258816156502E-07,3.14229130151974E-05,0.344081558305911,2.90163218072689E-05,1.17895852210607E-05,1.20836584099948E-05,6.52482250997738E-06,1.30456456675527E-06
7.35517912368899E-06,4.13826736073942E-06,1.26925060651029E-05,3.33389475750591E-07,1.7374742526857E-06,2.16091990777934E-06,1.31311475566682E-05,3.58812538069869E-06,3.51725507517505E-07,1.57813142473205E-07,3.09267830022377E-05,0.364249835465001,2.74130879104283E-05,1.12360625075128E-05,1.13664027803191E-05,6.25743131335824E-06,1.24201116641851E-06
6.79593583433436E-06,4.0554856149737E-06,1.17887390813535E-05,3.06252576843749E-07,1.57744977549703E-06,1.90088304269717E-06,1.23354541938135E-05,3.40851893385545E-06,3.64337893488087E-07,1.61451027016658E-07,3.05046857172198E-05,0.386291203668677,2.57519678893831E-05,1.06736325338172E-05,1.06083370193908E-05,5.86549583050768E-06,1.15371320535502E-06
6.46107640082091E-06,4.02522483307111E-06,1.11114602964651E-05,2.74437736005105E-07,1.41397531554799E-06,2.16491358437643E-06,1.15387618088333E-05,3.19106358647824E-06,3.78160794150847E-07,1.578880468908E-07,2.99076411256963E-05,0.406012570426835,2.40887622713835E-05,9.99268033274127E-06,9.95327805771472E-06,5.46110343619364E-06,1.07227858541496E-06
6.42492357142938E-06,3.98696066149337E-06,1.03249611079909E-05,2.45062232224011E-07,1.34924749906549E-06,2.15445795763725E-06,1.07593033677363E-05,2.94280902937564E-06,3.72888267927097E-07,1.56118690411764E-07,2.92239434790015E-05,0.407885771729838,2.24615348964641E-05,9.2152817121734E-06,9.39296178198629E-06,5.08412043671271E-06,1.03013039428451E-06
6.22805881511308E-06,3.85411344280963E-06,9.87868027011873E-06,2.33486099394855E-07,1.35670502897784E-06,1.76093868801111E-06,1.02034753807971E-05,2.76266572262439E-06,3.48953961573261E-07,1.50335376042299E-07,2.71246089395246E-05,0.389642751000504,2.13011670456511E-05,8.65117058443654E-06,8.85578051922301E-06,4.67973013353135E-06,1.00613979137145E-06
5.83379055820145E-06,3.6424375982883E-06,9.28533267455548E-06,2.32872451395238E-07,1.31538928648603E-06,1.70793789634401E-06,9.63467691262744E-06,2.55975899727447E-06,3.18340487927733E-07,1.32417336679684E-07,2.45380535753013E-05,0.358485252258847,2.01137215201201E-05,8.01577677643577E-06,8.37961805285002E-06,4.31295317170037E-06,9.78221051874745E-07
5.44549466027588E-06,3.4543637676335E-06,8.80449605630277E-06,2.13415354393811E-07,1.25537078232507E-06,1.75170031831223E-06,9.10586072825468E-06,2.4071859285884E-06,3.0398814308217E-07,1.21131611714022E-07,2.28129846294304E-05,0.342206735372531,1.90097445456701E-05,7.53800068033237E-06,7.73276550953052E-06,4.01666764580157E-06,9.28971814641105E-07
5.11032279430169E-06,3.3418576967531E-06,8.25030104828538E-06,1.97912911587664E-07,1.17814267640754E-06,1.73398022777385E-06,8.53420883671923E-06,2.28468180371832E-06,3.00576722047385E-07,1.16786297287035E-07,2.17267813833636E-05,0.350101317381043,1.78163421039416E-05,7.15438420698595E-06,7.17643790308996E-06,3.78553649310605E-06,8.41837901850594E-07
4.68790364312969E-06,3.08043874037865E-06,7.61863607349662E-06,1.75592843156603E-07,1.04187982252644E-06,1.35132201063445E-06,7.87418241277639E-06,2.17132680295175E-06,2.97578217982929E-07,1.03410987069207E-07,1.99288236239884E-05,0.368378027451146,1.64384455945416E-05,6.79941782788346E-06,6.54264333997223E-06,3.57279581641579E-06,7.79326162374906E-07
4.12908805702108E-06,2.67780673801169E-06,6.81540708973427E-06,1.45939060065111E-07,9.14196398953732E-07,9.93410125982513E-07,7.02846665182595E-06,2.05691148562882E-06,2.7105309901077E-07,9.70889810681048E-08,1.7821741989577E-05,0.381557914967394,1.4672896894238E-05,6.44113111243792E-06,5.68917048880068E-06,3.34243214488998E-06,7.06635118199778E-07
3.65480303659588E-06,2.28393280515412E-06,6.0899032729938E-06,1.32117684252351E-07,7.91842859206832E-07,5.95209644930678E-07,6.32999323398888E-06,1.89320231584384E-06,2.26041334788905E-07,1.04679277905923E-07,1.55359889697056E-05,0.385405415029062,1.32147369639171E-05,5.92848278786937E-06,5.16243788928067E-06,3.08281623216272E-06,5.94576952874134E-07
3.12167511674259E-06,1.93935534558895E-06,5.74111454986618E-06,1.21058297112918E-07,6.80928858893812E-07,6.34893616847843E-07,5.85764655811616E-06,1.73215746875749E-06,1.97903943236573E-07,1.11255360761568E-07,1.31578830037262E-05,0.359834715877602,1.22286479039917E-05,5.42417767687498E-06,4.69481385385515E-06,2.80181089948119E-06,5.07496390242805E-07
2.69120307570522E-06,1.69572117408898E-06,4.85451815842169E-06,1.14046864399263E-07,5.96323952200776E-07,4.17168922293821E-07,5.0395480811391E-06,1.50291590217887E-06,1.63618656500059E-07,9.6365432818728E-08,1.15302671413742E-05,0.363596724106071,1.05207541062884E-05,4.7063174300583E-06,4.14999243579518E-06,2.51603659622238E-06,4.40489725351114E-07
2.41351091980283E-06,1.437073797652E-06,4.28833790707159E-06,9.38737994681537E-08,5.43196108181496E-07,4.19057383967171E-07,4.39219182477421E-06,1.28525718886681E-06,1.34066556070224E-07,7.32391365224135E-08,9.81890373864534E-06,0.353675274168633,9.16930832529233E-06,4.02472839717927E-06,3.64604670944909E-06,2.14896026525242E-06,4.01108460041041E-07
2.08320081504103E-06,1.24862759663521E-06,3.8781984017523E-06,7.35737415102305E-08,5.20234727246287E-07,2.84143884869039E-07,3.89869777731504E-06,1.08771816521632E-06,1.13594175326762E-07,6.43597566252665E-08,8.2259611141713E-06,0.325496815104934,8.13907120032746E-06,3.4061433194812E-06,3.24191605068429E-06,1.83135864062946E-06,3.60355288259872E-07
1.81765941147845E-06,1.11387856577149E-06,3.33438953150827E-06,7.26751826925865E-08,4.78147218778575E-07,1.67017146010352E-07,3.42206528455912E-06,9.45213344017249E-07,1.05112092062026E-07,5.9153857013696E-08,6.58494979864781E-06,0.309751720048245,7.14403490448984E-06,2.95989551352996E-06,2.80574218859357E-06,1.63094392441967E-06,2.9882709498214E-07
1.6061092279153E-06,9.99063849771797E-07,2.85774002609403E-06,7.00517817586903E-08,4.0160585686247E-07,2.07234914132126E-07,3.01332489520106E-06,8.84073758374325E-07,1.11440003031739E-07,6.15083448254365E-08,5.66976273036832E-06,0.328960748200543,6.2907327709436E-06,2.7684394931627E-06,2.41180047191732E-06,1.51287684628003E-06,2.65291644514114E-07
1.41341525036543E-06,8.62973367426262E-07,2.62122383523344E-06,6.09922589172192E-08,3.43411758336988E-07,6.88815037726942E-08,2.78282993572655E-06,8.32088023225356E-07,1.23776511450128E-07,6.28774326085313E-08,5.1086685089984E-06,0.323752540038428,5.80954264192273E-06,2.60564836753066E-06,2.16927600819457E-06,1.36252131589432E-06,2.63678939868909E-07
1.22221538577643E-06,7.90193415170909E-07,2.40261773307492E-06,6.44579966735254E-08,3.36933537837891E-07,1.91535632256833E-08,2.46082878138711E-06,7.25281616058554E-07,1.05353235290803E-07,4.45410012981923E-08,4.50829458783897E-06,0.330771889173755,5.1373206664196E-06,2.27118863165171E-06,1.873354302907E-06,1.16332380762538E-06,2.38457740266951E-07
1.12057832252187E-06,7.27073000154272E-07,2.05875404172132E-06,7.17095064134993E-08,3.13468000376045E-07,-2.30878522803099E-08,2.09158988405084E-06,6.45518949612317E-07,8.4696216426684E-08,3.40481168035838E-08,4.16346937030058E-06,0.331740005949586,4.36648336458085E-06,2.02141522329291E-06,1.61776953279805E-06,1.05222841419084E-06,2.00826747475039E-07
1.0944243042774E-06,6.66812079395011E-07,1.88884334050478E-06,6.7075659678508E-08,2.86623303458737E-07,1.90179379884419E-07,1.92820862272615E-06,6.11806024959761E-07,7.66519582439382E-08,4.12821598884628E-08,3.74433206136929E-06,0.327664117483384,4.02540236916275E-06,1.91584462903641E-06,1.44508813479744E-06,9.73033875914728E-07,1.6842020338322E-07
9.94666605195813E-07,6.50024451696967E-07,1.73803335907886E-06,6.99365972318672E-08,2.55010045586338E-07,1.53342926782737E-07,1.76707819358695E-06,5.63976535980293E-07,6.4525995740794E-08,4.74586077259729E-08,3.50258241359797E-06,0.309913391685342,3.68902029745304E-06,1.76606861207598E-06,1.30743556530128E-06,8.94883696626726E-07,1.60278646093306E-07
8.44942027180273E-07,5.60787577269192E-07,1.89876976326945E-06,6.98274699358788E-08,2.58252028740984E-07,1.97906019661724E-07,1.81408383145424E-06,5.94491461423388E-07,5.87883887442788E-08,4.15130924867054E-08,2.83340943006943E-06,0.245755864926735,3.7871510722068E-06,1.86162480739041E-06,1.38013394731971E-06,9.46891460737986E-07,1.71870882676334E-07
8.51451972592502E-07,4.51082223709168E-07,1.44756963182425E-06,4.9383614363029E-08,2.8249967499834E-07,3.08120001337925E-07,1.46851537555772E-06,5.16185451235483E-07,5.29118647244525E-08,3.1725255749396E-08,2.7290282114672E-06,0.201966799687701,3.06572909292581E-06,1.61641285634819E-06,1.11028596025763E-06,8.41619941347125E-07,1.92985408542389E-07
8.6532292498185E-06,3.92534764149927E-06,1.63161009105578E-05,4.5651335167367E-07,3.10625889599816E-06,1.80255709257504E-06,1.69126544488189E-05,3.79895963388932E-06,2.7034546139849E-07,8.8793185491514E-08,3.19718187377825E-05,0.174638927599836,3.53075069184438E-05,1.18962810328514E-05,0,0,1.52569612818634E-06
9.51987476960764E-06,4.34444302282287E-06,1.75801103698666E-05,4.83383467783519E-07,3.45602563198367E-06,2.05628495220634E-06,1.84312360477956E-05,4.18886821251232E-06,2.68141826279701E-07,8.6557656072425E-08,3.46135733146739E-05,0.174424768082689,3.84777561820556E-05,1.31172632162472E-05,1.63745099178508E-05,7.23925380304114E-06,1.65292423509961E-06
9.59206064629644E-06,4.44300179712438E-06,1.6926913922999E-05,4.95211622519689E-07,3.49449900908317E-06,1.72520254556419E-06,1.82186952671866E-05,4.08896377371851E-06,2.32274200395249E-07,7.66588063672298E-08,3.48254977664852E-05,0.164483618187617,3.80340478863229E-05,1.28044167017124E-05,1.64653875638589E-05,7.28556153025265E-06,1.67016626132279E-06
9.12524233765586E-06,4.25151280411935E-06,1.5901045154689E-05,4.78513140316266E-07,3.23492524139109E-06,1.54654773209887E-06,1.70133979814017E-05,3.76013527150499E-06,2.10658393965493E-07,6.91784177665481E-08,3.25340582924425E-05,0.143526026256174,3.55178229858842E-05,1.17747041880423E-05,1.53917939519286E-05,6.75884667962724E-06,1.61025577817297E-06
8.39575730036631E-06,3.91529772661719E-06,1.43118057745951E-05,4.36572368726454E-07,2.81265718372498E-06,1.08143365676748E-06,1.53118961642296E-05,3.4275790990452E-06,2.12558966086933E-07,6.89130488835068E-08,3.06430747169494E-05,0.149895331007133,3.19657024501428E-05,1.07333186330343E-05,1.36015808912096E-05,5.96059928319099E-06,1.48906831494226E-06
7.67566341678572E-06,3.64033830282716E-06,1.29904411498517E-05,3.92370980366683E-07,2.38970822758485E-06,1.03350846495585E-06,1.38772604723327E-05,3.24465143146113E-06,2.24055688719599E-07,7.4465424603421E-08,2.95992222416965E-05,0.199395938195791,2.89707018858975E-05,1.01604883973952E-05,1.24023432025706E-05,5.60108195829333E-06,1.36886388180453E-06
7.34726009567463E-06,3.52243713354566E-06,1.27180126194546E-05,3.51662803240951E-07,2.12584342625589E-06,9.42424013781703E-07,1.32238646363176E-05,3.19015689768757E-06,2.47582041147637E-07,8.61001528793379E-08,2.94282076299406E-05,0.255057691625223,2.76066476464879E-05,9.98984107523326E-06,1.16518696397291E-05,5.40112022437377E-06,1.29755201051469E-06
7.42586139662078E-06,3.56087676726402E-06,1.28801990063633E-05,3.32887642631E-07,2.08553039234354E-06,1.46685782510166E-06,1.32386668245057E-05,3.21868838683587E-06,2.70571116919255E-07,9.13010727981572E-08,3.01204648413636E-05,0.29495845766063,2.76375492629929E-05,1.00791862238803E-05,1.16577063350942E-05,5.49255882871521E-06,1.2502523575493E-06
7.09499404473451E-06,3.492832139557E-06,1.22305684452845E-05,3.32619673429924E-07,2.04019110268465E-06,9.94199884074257E-07,1.27872964424845E-05,3.11025096360078E-06,2.58114653949308E-07,8.16431485137911E-08,2.93424225839646E-05,0.303357284995804,2.66952511196575E-05,9.73961903033203E-06,1.14865812290777E-05,5.49611358358299E-06,1.17377530978921E-06
6.32548069648729E-06,3.20722198058475E-06,1.09759258473439E-05,3.25338390480993E-07,1.88314928291374E-06,8.23872175498898E-07,1.1773374528319E-05,2.84947989209242E-06,2.1960770929432E-07,7.74523371445067E-08,2.65771796122834E-05,0.278188873974806,2.45785487943367E-05,8.92302547555262E-06,1.05859037069833E-05,5.03282710523E-06,1.09295907348329E-06
5.98263992892027E-06,2.9596648689148E-06,1.08027536402729E-05,3.22359848436753E-07,1.78257784362427E-06,8.11799197928652E-07,1.13594893091764E-05,2.70202156021519E-06,2.03518069731731E-07,8.5149135666333E-08,2.39777717328208E-05,0.235740682218692,2.37145061165571E-05,8.46126596092173E-06,1.00461478272985E-05,4.56167156066103E-06,1.04391494732853E-06
6.20178918693479E-06,2.88393354131099E-06,1.11977402697635E-05,3.38141894934394E-07,1.79195748808839E-06,6.56693899514654E-07,1.16173292256695E-05,2.72022944076901E-06,2.05007372804915E-07,8.9424224961088E-08,2.37771875419162E-05,0.20916829534834,2.42527826279694E-05,8.51828316693482E-06,1.00256149287382E-05,4.39947680981117E-06,1.03474210216881E-06
6.62497118085497E-06,2.84243728749627E-06,1.20196014329603E-05,3.51512525700467E-07,1.92236891603818E-06,4.93244461739949E-07,1.24547005208696E-05,2.8508388625596E-06,1.96275697125102E-07,8.04518682718896E-08,2.53044930015275E-05,0.198253438857556,2.60009111011228E-05,8.92728103395568E-06,1.05762053467638E-05,4.61050715789402E-06,1.08174452975346E-06
7.33094936385888E-06,2.97645766647605E-06,1.32280901498939E-05,3.78974305574975E-07,2.21631517623814E-06,1.03618988747008E-06,1.38558743666575E-05,3.09765937467301E-06,1.81610238520553E-07,6.95166997841436E-08,2.76034372704868E-05,0.197625974301595,2.89260554304066E-05,9.70018900343767E-06,1.17084963051998E-05,5.07331151051026E-06,1.1719538999884E-06
7.8399900611487E-06,3.20756615027224E-06,1.45066755686246E-05,4.07748822814114E-07,2.53474447027776E-06,1.08608942752578E-06,1.51554360178837E-05,3.32481172442178E-06,1.79212513908774E-07,6.55685479660217E-08,3.02163676703674E-05,0.194862153415754,3.16390702401437E-05,1.04115069563261E-05,1.2799426638537E-05,5.52588741282733E-06,1.31155075928044E-06
7.89065770231457E-06,3.32682594789151E-06,1.50473613573085E-05,4.25215718021479E-07,2.6290048436338E-06,9.49876850140874E-07,1.54809564358507E-05,3.3895684392342E-06,1.8834764338781E-07,6.58473786321506E-08,3.10198131915448E-05,0.187574069968555,3.23186391655449E-05,1.06142898633359E-05,1.30053136629445E-05,5.6238726376277E-06,1.35200425310762E-06
7.88435953698724E-06,3.33930515605654E-06,1.51455126560569E-05,4.17735215127601E-07,2.51713228261094E-06,1.40782192401928E-06,1.53329575331541E-05,3.39347638724476E-06,1.99193387821633E-07,7.28316633619776E-08,3.03185466028425E-05,0.19483182225075,3.20096709727223E-05,1.06265274368496E-05,1.2837696359058E-05,5.55541663268644E-06,1.3178000470969E-06
8.04389016687444E-06,3.38776110799061E-06,1.52643457105863E-05,4.16027390994489E-07,2.44951412003153E-06,1.29953917751754E-06,1.54418192325758E-05,3.364660204914E-06,2.11501413627657E-07,8.31275078249534E-08,3.11607426505731E-05,0.203531679358711,3.2236934837015E-05,1.05362907835715E-05,1.30965136422241E-05,5.60675194105238E-06,1.33964318740521E-06
8.27676461037272E-06,3.42669080794761E-06,1.5415912577363E-05,4.3627950178E-07,2.41578452118252E-06,1.08352170809361E-06,1.56110265369314E-05,3.2851795904874E-06,2.07479367790823E-07,8.34837032969649E-08,3.15932034718356E-05,0.185522831542673,3.25901785036E-05,1.02874006091543E-05,1.34589497867048E-05,5.64169186786861E-06,1.36733120834244E-06
8.23380146632008E-06,3.44138781706513E-06,1.51383169599936E-05,4.3627851342122E-07,2.38970603877843E-06,9.84529686102396E-07,1.54359570185738E-05,3.16337517748205E-06,1.98317268013385E-07,7.81294090815807E-08,3.05011901725874E-05,0.160634161706683,3.22246966539398E-05,9.90597525384733E-06,1.35067073833954E-05,5.5574847881688E-06,1.37424206756028E-06
8.11052762905199E-06,3.59934036392008E-06,1.47390053914119E-05,4.18491355632909E-07,2.38211948906196E-06,1.42730401433041E-06,1.52254132570181E-05,3.10835910790107E-06,2.2111609735584E-07,7.95096276247364E-08,3.02604935700917E-05,0.162170460416889,3.17851574118734E-05,9.73369476441549E-06,1.34795216816066E-05,5.48440398667142E-06,1.39474306674635E-06
8.29706731955401E-06,4.01411040506966E-06,1.47748655832312E-05,4.11401694497356E-07,2.40087496597671E-06,2.17534153814915E-06,1.5363211303232E-05,3.17387527974585E-06,2.81089501100388E-07,8.81585761601283E-08,3.27807190931754E-05,0.201989490719608,3.20728299049626E-05,9.93885587892414E-06,1.37368865100027E-05,5.57799673849483E-06,1.44189610894347E-06
8.65401161517431E-06,4.35505019186401E-06,1.49625117252625E-05,4.22366345983695E-07,2.46469764000899E-06,2.12924062799882E-06,1.55331523411436E-05,3.30515261708479E-06,3.15890802879918E-07,8.90026469451679E-08,3.49570332345841E-05,0.22636651365602,3.24276053418964E-05,1.03499452951677E-05,1.41385077665194E-05,5.79356790475153E-06,1.47516266237099E-06
8.81324251721108E-06,4.25655667449476E-06,1.51639063896117E-05,4.39982343606903E-07,2.56508357394246E-06,1.73717389633423E-06,1.56810051676906E-05,3.29736968235549E-06,2.68195274025038E-07,7.85609215111916E-08,3.28357439775919E-05,0.175890217379076,3.27362685805394E-05,1.03255733650282E-05,1.45314794826427E-05,5.84275251292528E-06,1.45309458888456E-06
8.68665251946362E-06,4.10233199285645E-06,1.53923313795456E-05,4.63350813084721E-07,2.69236130024563E-06,1.47299655504805E-06,1.59531275239795E-05,3.23018950937221E-06,2.11180147186006E-07,7.09557677220539E-08,2.98553303639377E-05,0.095166107282262,3.33043616617531E-05,1.01152015015013E-05,1.47210883537001E-05,5.71014535822525E-06,1.45329995198448E-06
8.67609820435244E-06,4.1546270374321E-06,1.54247641020788E-05,4.69185639600249E-07,2.7362349559453E-06,1.76346901736077E-06,1.59184217951492E-05,3.2484993048527E-06,2.04323442894716E-07,6.87459970193867E-08,2.94126775325642E-05,0.064434960516648,3.32319086494544E-05,1.01725378497865E-05,1.45036995319363E-05,5.63715614717303E-06,1.49257936558423E-06
8.9301390685431E-06,4.37464982265537E-06,1.56162184035798E-05,4.33661856063939E-07,2.67315707370488E-06,2.65664382638435E-06,1.60214811792192E-05,3.45481246064137E-06,2.42413733235314E-07,7.78080973259385E-08,3.07596514014971E-05,0.106693371822009,3.34470593773943E-05,1.08185987502872E-05,1.43094779017047E-05,5.85317798611229E-06,1.52413434276646E-06
9.37839171778591E-06,4.79364185658618E-06,1.59530937263599E-05,4.08497501897246E-07,2.55283148646213E-06,2.42487348753606E-06,1.64244442038155E-05,3.89995542080054E-06,3.11888577471765E-07,9.67662044905831E-08,3.39310917946348E-05,0.204304015781093,3.42883004623977E-05,1.2212545057747E-05,1.42344068118957E-05,6.33706585553951E-06,1.59351156432581E-06
